nodeNo,x,y,region,newNodeNo
103164728,-73.979182,40.924427,48,49093
103110886,-73.985994,40.940131,48,49094
103110884,-73.987991,40.940032,48,49095
103128846,-73.950223,40.913788,48,49096
103145683,-73.951247,40.912735,48,49097
103110881,-73.99028,40.939914,48,49098
103110879,-73.992194,40.939847,48,49099
103247217,-73.997168,40.93014,48,49100
103141702,-73.993361,40.920604,48,49101
103177154,-73.971217,40.913689,48,49102
103218506,-73.97057,40.914899,48,49103
103176951,-73.99021,40.947893,48,49104
103116984,-73.961817,40.934638,48,49105
103107709,-73.992913,40.939163,48,49106
103148252,-73.966087,40.945845,48,49107
103124682,-73.987246,40.935598,48,49108
103177283,-73.983885,40.926232,48,49109
103212418,-73.983828,40.925584,48,49110
103212417,-73.983939,40.926717,48,49111
103215946,-73.996116,40.939556,48,49112
103107368,-73.959774,40.929588,48,49113
103175570,-73.96815,40.947553,48,49114
103177156,-73.97039,40.913234,48,49115
103212908,-73.969685,40.914698,48,49116
103228605,-73.965757,40.91138,48,49117
103189849,-73.964185,40.910658,48,49118
103200250,-73.974181,40.930344,48,49119
103119397,-73.9922549,40.9405806,48,49120
103277503,-73.953562,40.952265,48,49121
103245871,-73.951195,40.950808,48,49122
103157300,-73.958457,40.924831,48,49123
103126238,-73.980042,40.928228,48,49124
103216214,-73.980066,40.92892,48,49125
103226348,-73.952829,40.944462,48,49126
103128129,-73.950371,40.920674,48,49127
103155178,-73.950899,40.922001,48,49128
103107366,-73.961115,40.92998,48,49129
103240686,-73.968064,40.950397,48,49130
103226735,-73.958155,40.942769,48,49131
103239444,-73.95763,40.943314,48,49132
103110872,-73.993972,40.939785,48,49133
103124677,-73.991413,40.935435,48,49134
103256363,-73.991489,40.93646,48,49135
103176926,-73.984078,40.911375,48,49136
103209308,-73.983983,40.910683,48,49137
103176761,-73.991473,40.942869,48,49138
103212590,-73.990541,40.94292,48,49139
103157419,-73.956353,40.945259,48,49140
103140400,-73.980177,40.924385,48,49141
103143833,-73.958539,40.923256,48,49142
103274757,-73.986416,40.953299,48,49143
103126239,-73.981474,40.928163,48,49144
103202504,-73.981469,40.927459,48,49145
103176760,-73.992012,40.941364,48,49146
103208954,-73.990424,40.941455,48,49147
103117535,-73.985073,40.924182,48,49148
103159016,-73.970926,40.953596,48,49149
103116114,-73.987186,40.92481,48,49150
103158985,-73.974649,40.953463,48,49151
103176469,-73.991796,40.906012,48,49152
103164105,-73.964617,40.931025,48,49153
103202544,-73.9763714,40.941238,48,49154
103210230,-73.993669,40.933856,48,49155
103275727,-73.996868,40.941108,48,49156
103275725,-73.997019,40.940299,48,49157
103162276,-73.999591,40.936096,48,49158
103092996,-73.990869,40.9371,48,49159
103110423,-73.988849,40.928291,48,49160
103174794,-73.982368,40.937568,48,49161
103252498,-73.982155,40.939029,48,49162
103164560,-73.9985,40.909265,48,49163
103258443,-73.961815,40.92836,48,49164
103203308,-73.996559,40.930851,48,49165
103275832,-73.968703,40.94683,48,49166
103176482,-73.99306,40.910463,48,49167
103194259,-73.996119,40.910153,48,49168
103176480,-73.992793,40.909379,48,49169
103194253,-73.995818,40.908866,48,49170
103176478,-73.992594,40.908686,48,49171
103194252,-73.995622,40.908172,48,49172
103176476,-73.992401,40.908015,48,49173
103194250,-73.995434,40.907506,48,49174
103194249,-73.995232,40.906837,48,49175
103194247,-73.995028,40.90616,48,49176
103194245,-73.994824,40.905482,48,49177
103147695,-74.000402,40.93711,48,49178
103257195,-73.968813,40.945536,48,49179
103275828,-73.968984,40.944321,48,49180
103111565,-73.993494,40.916275,48,49181
103154270,-73.998896,40.926509,48,49182
103176927,-73.987995,40.911068,48,49183
103172847,-73.987188,40.911131,48,49184
103176766,-73.99103,40.944032,48,49185
103175445,-73.959387,40.915894,48,49186
103273494,-73.970953,40.916825,48,49187
103321309,-73.973677,40.916724,48,49188
103273498,-73.970663,40.91757,48,49189
103321003,-73.96812,40.916892,48,49190
103162597,-73.976532,40.942917,48,49191
103176613,-73.957262,40.928041,48,49192
103165360,-73.976882,40.92845,48,49193
103249235,-73.999155,40.941025,48,49194
103249237,-73.9991,40.940221,48,49195
103124664,-73.986191,40.942409,48,49196
103212592,-73.986258,40.943134,48,49197
103124662,-73.988194,40.94232,48,49198
103212591,-73.988263,40.943044,48,49199
103124659,-73.990482,40.942185,48,49200
103114678,-73.953623,40.919197,48,49201
103124384,-73.987115,40.907645,48,49202
103218357,-73.988143,40.907482,48,49203
103176461,-73.99186,40.905302,48,49204
103176453,-73.991804,40.904949,48,49205
103208956,-73.986127,40.941681,48,49206
103208955,-73.988123,40.941587,48,49207
103127269,-73.962839,40.951021,48,49208
103127253,-73.961383,40.950977,48,49209
103127232,-73.956803,40.948216,48,49210
103239244,-73.969318,40.947062,48,49211
103158127,-73.988644,40.947281,48,49212
103123135,-73.981978,40.940107,48,49213
103162595,-73.975367,40.94286,48,49214
103274068,-73.978221,40.92072,48,49215
103290919,-73.975476,40.920833,48,49216
103153102,-73.991142,40.947822,48,49217
440205236,-73.982175,40.928578,48,49218
103124385,-73.987436,40.908181,48,49219
103120674,-73.958351,40.949995,48,49220
103175281,-73.973439,40.950853,48,49221
103203407,-73.971956,40.950866,48,49222
103225299,-73.962216,40.930522,48,49223
103274443,-73.982969,40.927257,48,49224
103164566,-73.992952,40.909841,48,49225
103111298,-73.952924,40.93131,48,49226
103124418,-73.9977586,40.9121155,48,49227
103205368,-73.998148,40.910623,48,49228
103175463,-73.957754,40.915247,48,49229
103194772,-73.958335,40.914305,48,49230
103223767,-73.984502,40.932617,48,49231
103267719,-73.983046,40.932681,48,49232
103273876,-73.968122,40.951847,48,49233
103160348,-73.990026,40.908414,48,49234
103175949,-73.961675,40.937846,48,49235
103151146,-73.975208,40.94761,48,49236
103124380,-73.986409,40.906516,48,49237
103197083,-73.987814,40.906361,48,49238
103120901,-73.996474,40.93558,48,49239
103304662,-73.996522,40.93618,48,49240
103274095,-73.975655,40.953465,48,49241
103313356,-73.993968,40.945657,48,49242
103157228,-73.996991,40.933534,48,49243
103274067,-73.978323,40.919619,48,49244
103274064,-73.97841,40.919021,48,49245
103171343,-73.966954,40.910003,48,49246
103312744,-73.966759,40.910664,48,49247
103290315,-73.967512,40.915119,48,49248
103273490,-73.971213,40.915995,48,49249
103289772,-73.972776,40.917414,48,49250
103270588,-73.977268,40.935907,48,49251
103300251,-73.996421,40.934929,48,49252
103120900,-73.994991,40.935629,48,49253
103300249,-73.99513,40.934994,48,49254
103273476,-73.974665,40.905909,48,49255
103217309,-73.99672,40.941906,48,49256
103212882,-73.998793,40.904787,48,49257
103224207,-73.975126,40.91577,48,49258
103239823,-73.975204,40.915266,48,49259
103239817,-73.975028,40.916674,48,49260
103124736,-73.991721,40.942173,48,49261
103224199,-73.979494,40.915421,48,49262
103237530,-73.979999,40.913748,48,49263
103263770,-73.97753,40.931131,48,49264
103123469,-73.954861,40.932283,48,49265
103213391,-73.957568,40.933944,48,49266
103177164,-73.968531,40.912311,48,49267
103120703,-73.968762,40.914487,48,49268
103120698,-73.969577,40.912787,48,49269
103126237,-73.978432,40.9283,48,49270
103110458,-73.983811,40.928013,48,49271
440205245,-73.98227,40.927652,48,49272
103124684,-73.985216,40.935677,48,49273
103256820,-73.98423,40.91943,48,49274
103262153,-73.969023,40.951895,48,49275
103273507,-73.967521,40.925767,48,49276
103273450,-73.966733,40.927164,48,49277
103273499,-73.970433,40.918157,48,49278
103273488,-73.971367,40.915512,48,49279
103124405,-73.991843,40.910586,48,49280
103124404,-73.990219,40.909815,48,49281
103273482,-73.972925,40.910835,48,49282
103254840,-73.980187,40.929445,48,49283
440205769,-73.972983,40.913027,48,49284
103273452,-73.966572,40.927835,48,49285
103222678,-73.958528,40.904812,48,49286
103272066,-73.958585,40.905403,48,49287
103251628,-73.978054,40.922518,48,49288
440205260,-73.980762,40.932072,48,49289
103249330,-73.983007,40.931973,48,49290
103257425,-73.952397,40.932969,48,49291
103273235,-73.976281,40.928399,48,49292
103263778,-73.971918,40.918106,48,49293
103162396,-73.970007,40.95191,48,49294
103320331,-73.966035,40.93617,48,49295
103318724,-73.965082,40.936224,48,49296
103174809,-73.979616,40.93767,48,49297
103174803,-73.980464,40.937633,48,49298
103174799,-73.981419,40.937596,48,49299
103242232,-73.980236,40.930353,48,49300
103116998,-73.955204,40.930719,48,49301
440205267,-73.983769,40.914442,48,49302
103239107,-73.982271,40.914366,48,49303
103273480,-73.973565,40.909025,48,49304
103239787,-73.974427,40.919205,48,49305
103273454,-73.96621,40.929346,48,49306
103258447,-73.966301,40.928967,48,49307
103170456,-73.981058,40.940107,48,49308
103223778,-73.984416,40.933653,48,49309
103254224,-73.966373,40.925526,48,49310
103124693,-73.983486,40.935795,48,49311
103147272,-73.98347,40.936364,48,49312
103240698,-73.967585,40.950722,48,49313
103124675,-73.99395,40.935311,48,49314
103147259,-73.993976,40.936023,48,49315
103151172,-73.974136,40.949016,48,49316
440205138,-73.98732,40.936643,48,49317
440205860,-73.989515,40.909208,48,49318
103152881,-73.997548,40.913746,48,49319
103172210,-73.954697,40.916354,48,49320
103243642,-73.956314,40.914459,48,49321
103239961,-73.967269,40.934752,48,49322
103239059,-73.968622,40.935214,48,49323
103119317,-73.9613,40.940825,48,49324
103120683,-73.956483,40.951023,48,49325
103262901,-73.955957,40.950708,48,49326
103119902,-73.962438,40.939171,48,49327
103273501,-73.969823,40.919711,48,49328
103221652,-73.969986,40.919297,48,49329
103245807,-74.000027,40.923026,48,49330
103172843,-73.987106,40.910436,48,49331
103172841,-73.987054,40.909714,48,49332
103165545,-73.996443,40.940328,48,49333
440205760,-73.966656,40.910708,48,49334
440205767,-73.97434,40.912793,48,49335
103198317,-73.974205,40.912052,48,49336
103146367,-73.979699,40.937013,48,49337
103119908,-73.960442,40.938034,48,49338
103275185,-73.960717,40.937421,48,49339
103146362,-73.98244,40.936909,48,49340
103124668,-73.985103,40.942457,48,49341
103224726,-73.994293,40.946189,48,49342
103168027,-73.992313,40.947558,48,49343
103194244,-73.99463,40.904839,48,49344
103221450,-73.995687,40.931442,48,49345
103267731,-73.995675,40.932126,48,49346
103172713,-73.999099,40.910771,48,49347
103208756,-73.977828,40.924484,48,49348
440205776,-73.984174,40.912068,48,49349
103190392,-73.982692,40.912169,48,49350
103163426,-73.991947,40.947197,48,49351
103172230,-73.954024,40.913243,48,49352
103216383,-73.955008,40.91227,48,49353
103224923,-73.95251,40.921725,48,49354
103155175,-73.951651,40.922613,48,49355
103172955,-73.997361,40.927856,48,49356
103124410,-73.992734,40.911001,48,49357
103202560,-73.976849,40.9408984,48,49358
103116991,-73.95905,40.933,48,49359
103218505,-73.971495,40.91511,48,49360
440205799,-73.991703,40.91114,48,49361
440205798,-73.995455,40.91163,48,49362
103237164,-73.994159,40.947466,48,49363
103271696,-73.984588,40.950952,48,49364
103114240,-73.974525,40.9505,48,49365
103196794,-73.976503,40.944336,48,49366
103116076,-73.98555,40.905648,48,49367
103211009,-73.971309,40.91061,48,49368
103192439,-73.978147,40.921522,48,49369
103208742,-73.967849,40.924481,48,49370
103322492,-73.955111,40.949045,48,49371
103262897,-73.954367,40.949772,48,49372
103271553,-73.992088,40.931562,48,49373
103267727,-73.992082,40.93228,48,49374
103222238,-73.984501,40.943948,48,49375
103222236,-73.986326,40.943861,48,49376
103222234,-73.988325,40.943766,48,49377
103222232,-73.990592,40.943654,48,49378
103321689,-73.989687,40.907076,48,49379
103213395,-73.959789,40.93529,48,49380
103212912,-74.000073,40.922148,48,49381
103186734,-73.974236,40.92018,48,49382
103204539,-73.974382,40.906693,48,49383
103274747,-73.96512,40.932864,48,49384
103164116,-73.964015,40.932198,48,49385
103271250,-73.962334,40.907521,48,49386
103271227,-73.971067,40.923927,48,49387
103271225,-73.969783,40.923998,48,49388
103271222,-73.969146,40.924033,48,49389
103172185,-73.956563,40.917588,48,49390
103189778,-73.953206,40.933482,48,49391
103255771,-73.967758,40.93576,48,49392
103199736,-73.970104,40.927705,48,49393
103198427,-73.973879,40.910761,48,49394
103212593,-73.984439,40.943215,48,49395
103158555,-73.980588,40.916659,48,49396
103123485,-73.953369,40.930815,48,49397
103117532,-73.985102,40.924857,48,49398
103189754,-73.973944,40.907942,48,49399
103186732,-73.969529,40.920419,48,49400
103269212,-73.988955,40.921975,48,49401
103319446,-73.990659,40.921911,48,49402
440205801,-73.98968,40.911412,48,49403
103150495,-73.989513,40.910725,48,49404
103117001,-73.953775,40.929829,48,49405
103154266,-73.998731,40.927875,48,49406
103164731,-73.979402,40.927363,48,49407
103270606,-73.978914,40.935296,48,49408
103221451,-73.996574,40.931399,48,49409
103118735,-73.979592,40.948298,48,49410
103119407,-73.981857,40.941011,48,49411
103119403,-73.984366,40.940897,48,49412
103217743,-73.956656,40.934941,48,49413
103216365,-73.953658,40.933999,48,49414
103259478,-73.982495,40.935802,48,49415
440205768,-73.973837,40.912881,48,49416
103118409,-73.95632,40.952831,48,49417
103118408,-73.956898,40.952255,48,49418
103189843,-73.96497,40.90898,48,49419
103269521,-73.987803,40.937969,48,49420
103269210,-73.988998,40.922666,48,49421
103297859,-73.990712,40.922601,48,49422
103166984,-73.990607,40.921226,48,49423
103164102,-73.965423,40.92768,48,49424
103164100,-73.965686,40.926589,48,49425
103214643,-73.977982,40.905001,48,49426
103117521,-73.973111,40.929381,48,49427
103270528,-73.97219,40.92964,48,49428
103209952,-73.981945,40.941533,48,49429
103119401,-73.986052,40.940815,48,49430
103119399,-73.988055,40.940715,48,49431
103119398,-73.990356,40.940602,48,49432
103219128,-73.964568,40.925975,48,49433
103262765,-73.962985,40.92522,48,49434
103219126,-73.964761,40.925189,48,49435
103262764,-73.963678,40.924653,48,49436
103218952,-73.99445,40.932178,48,49437
103267729,-73.993029,40.932239,48,49438
103117280,-73.971911,40.908094,48,49439
103148486,-73.973915,40.915321,48,49440
103271294,-73.958977,40.915149,48,49441
103216374,-73.959279,40.914832,48,49442
103200031,-73.979815,40.947501,48,49443
103154268,-73.998814,40.927189,48,49444
103269257,-73.971155,40.90767,48,49445
103267394,-73.98853,40.945893,48,49446
103110391,-73.9960174,40.9278713,48,49447
103117492,-73.99113,40.930544,48,49448
103196792,-73.979249,40.944209,48,49449
103119411,-73.980055,40.941083,48,49450
103196790,-73.980254,40.944161,48,49451
103208748,-73.969737,40.924884,48,49452
103158870,-73.968384,40.910203,48,49453
103269254,-73.971975,40.906834,48,49454
103158356,-73.967255,40.90872,48,49455
103119409,-73.981166,40.941039,48,49456
103195059,-73.98134,40.943395,48,49457
103195030,-73.984373,40.941647,48,49458
103119451,-73.979051,40.906546,48,49459
103192849,-73.979159,40.905611,48,49460
103271161,-73.967352,40.91724,48,49461
103208297,-73.968136,40.917422,48,49462
103220139,-73.970402,40.948701,48,49463
103271832,-73.983762,40.950988,48,49464
103255137,-73.966038,40.942396,48,49465
103117262,-73.972747,40.944202,48,49466
103258688,-73.974135,40.944143,48,49467
103117248,-73.97305,40.941389,48,49468
103149522,-73.984567,40.94471,48,49469
103149518,-73.988392,40.944514,48,49470
103189758,-73.979115,40.907515,48,49471
103189756,-73.977689,40.907632,48,49472
103264754,-73.950432,40.925416,48,49473
103319466,-73.977273,40.911745,48,49474
103189528,-73.966893,40.935728,48,49475
103117011,-73.949786,40.927453,48,49476
103119340,-73.95203,40.935442,48,49477
103119336,-73.953136,40.936086,48,49478
103118406,-73.957514,40.95164,48,49479
103313354,-73.993095,40.94569,48,49480
103192765,-73.961073,40.908782,48,49481
103216981,-73.968285,40.930578,48,49482
103301939,-73.967284,40.930621,48,49483
103267403,-73.981688,40.946209,48,49484
103170286,-73.980796,40.948386,48,49485
103294028,-73.967229,40.93408,48,49486
103118412,-73.955667,40.953483,48,49487
103166987,-73.988914,40.921305,48,49488
103271143,-73.978461,40.951228,48,49489
103242200,-73.987064,40.922046,48,49490
103256828,-73.984445,40.922145,48,49491
103268280,-73.994955,40.925193,48,49492
103167118,-73.954251,40.946151,48,49493
103166759,-73.979297,40.932838,48,49494
103267709,-73.980689,40.932775,48,49495
103120659,-73.958082,40.950949,48,49496
103167000,-73.984236,40.921483,48,49497
103218953,-73.994446,40.932907,48,49498
103169724,-73.992967,40.918515,48,49499
103119362,-73.951214,40.934102,48,49500
103151314,-73.978324,40.94425,48,49501
103254212,-73.99334,40.925243,48,49502
103220710,-73.954826,40.929165,48,49503
103155312,-73.95639,40.926688,48,49504
103216985,-73.96848,40.93329,48,49505
103267700,-73.967124,40.933339,48,49506
103267716,-73.982381,40.932707,48,49507
103257319,-73.996689,40.942689,48,49508
103267706,-73.977421,40.932922,48,49509
103267703,-73.97495,40.933033,48,49510
103166991,-73.987029,40.921385,48,49511
103117523,-73.973203,40.93038,48,49512
103154780,-73.997007,40.91868,48,49513
103261841,-73.992961,40.931185,48,49514
103218356,-73.987986,40.907074,48,49515
103267800,-73.987027,40.949606,48,49516
103258338,-73.985534,40.949669,48,49517
103257238,-73.987122,40.948918,48,49518
103217311,-73.999215,40.94182,48,49519
103249233,-73.999281,40.942631,48,49520
103116989,-73.960366,40.933779,48,49521
103213393,-73.959159,40.93492,48,49522
103116986,-73.960973,40.934139,48,49523
103219145,-73.9632341,40.9317245,48,49524
103256353,-73.991184,40.932318,48,49525
103119903,-73.961671,40.938733,48,49526
103119319,-73.960668,40.940463,48,49527
103115251,-74.000157,40.920142,48,49528
103263159,-73.999528,40.920054,48,49529
103216984,-73.968421,40.932472,48,49530
103251541,-73.967057,40.93253,48,49531
103251546,-73.977471,40.93209,48,49532
103112602,-73.959982,40.939061,48,49533
103258154,-73.988462,40.945212,48,49534
103139198,-73.994234,40.91925,48,49535
103108264,-73.997999,40.931343,48,49536
103216360,-73.954054,40.933388,48,49537
103119338,-73.952744,40.935858,48,49538
103119323,-73.959628,40.939851,48,49539
103211117,-73.984209,40.920853,48,49540
103206803,-73.955609,40.946686,48,49541
103116073,-73.958156,40.907565,48,49542
103216180,-73.954933,40.904594,48,49543
103112648,-73.954977,40.935738,48,49544
103166982,-73.99158,40.92118,48,49545
103165542,-73.996594,40.93953,48,49546
103249239,-73.999045,40.939401,48,49547
103165541,-73.99675,40.938705,48,49548
103249243,-73.998977,40.938597,48,49549
103236743,-73.986517,40.945986,48,49550
103216381,-73.955792,40.912707,48,49551
103216379,-73.957227,40.913508,48,49552
103165540,-73.997039,40.937191,48,49553
103117508,-73.985779,40.930471,48,49554
103161554,-73.988497,40.929971,48,49555
103117496,-73.988549,40.930654,48,49556
103166996,-73.985169,40.921451,48,49557
103199893,-73.985224,40.919716,48,49558
103217176,-73.959524,40.950996,48,49559
103166993,-73.986261,40.921412,48,49560
103161553,-73.991085,40.929864,48,49561
103116078,-73.987633,40.905425,48,49562
103114174,-73.984755,40.9305,48,49563
103118774,-73.977007,40.948608,48,49564
103165209,-73.998904,40.937804,48,49565
103215334,-73.986179,40.932541,48,49566
103117250,-73.973072,40.942746,48,49567
103162592,-73.974254,40.942805,48,49568
103240723,-73.965906,40.952022,48,49569
103165459,-73.967154,40.953155,48,49570
103240708,-73.967053,40.951574,48,49571
103190739,-73.991424,40.920274,48,49572
103212901,-73.983423,40.933342,48,49573
103158336,-73.971469,40.947694,48,49574
103158334,-73.971686,40.945497,48,49575
103115247,-74.000099,40.920816,48,49576
103115232,-73.999569,40.921442,48,49577
103215944,-73.996259,40.93875,48,49578
103158864,-73.969301,40.906627,48,49579
103155355,-73.970441,40.908397,48,49580
103200205,-73.980274,40.931074,48,49581
103197674,-73.996555,40.932854,48,49582
103200256,-73.974391,40.933058,48,49583
103164045,-73.96327,40.932812,48,49584
103267698,-73.964793,40.933467,48,49585
103167003,-73.982444,40.92157,48,49586
103297947,-73.951401,40.939268,48,49587
103196786,-73.981909,40.944076,48,49588
103113221,-73.957961,40.94622,48,49589
103215943,-73.99642,40.937812,48,49590
103116149,-73.98781,40.925437,48,49591
103161928,-73.988821,40.925401,48,49592
103299984,-73.969854,40.952622,48,49593
103215840,-73.991897,40.914423,48,49594
103198676,-73.958108,40.909128,48,49595
103117278,-73.972724,40.907282,48,49596
103154767,-73.99688,40.925118,48,49597
103112215,-73.978402,40.932878,48,49598
103215336,-73.986286,40.93389,48,49599
103158129,-73.984721,40.947431,48,49600
103192163,-73.972803,40.948774,48,49601
103194434,-73.985551,40.929427,48,49602
103204653,-73.998744,40.908369,48,49603
103112217,-73.978443,40.932055,48,49604
103092998,-73.987746,40.937237,48,49605
103269519,-73.987699,40.936626,48,49606
103289324,-73.983202,40.925614,48,49607
103262835,-73.956971,40.94253,48,49608
103154281,-73.999302,40.922172,48,49609
103152885,-73.999645,40.91397,48,49610
103165205,-73.996903,40.937905,48,49611
103214645,-73.979587,40.905087,48,49612
103164564,-73.995972,40.909528,48,49613
103150358,-73.982754,40.946189,48,49614
103162270,-73.997224,40.936225,48,49615
103157932,-73.955539,40.911731,48,49616
103214503,-73.998856,40.907108,48,49617
103214499,-73.998832,40.906231,48,49618
103214497,-73.998813,40.905511,48,49619
103116074,-73.95755,40.908171,48,49620
103112231,-73.979363,40.931425,48,49621
103111444,-73.973297,40.923882,48,49622
103251627,-73.973204,40.922748,48,49623
103112656,-73.984461,40.942318,48,49624
103162272,-73.99875,40.936147,48,49625
103093371,-73.95173,40.945557,48,49626
103162409,-73.969748,40.951445,48,49627
103238066,-73.969051,40.9514,48,49628
103143633,-73.953695,40.920246,48,49629
103239809,-73.974749,40.917651,48,49630
103239794,-73.974437,40.918655,48,49631
103263185,-73.99923,40.920095,48,49632
103161552,-73.99284,40.929785,48,49633
103262157,-73.968935,40.952868,48,49634
103109498,-73.952061,40.939011,48,49635
103112673,-73.982104,40.942494,48,49636
103113909,-73.952859,40.924236,48,49637
103155335,-73.953738,40.92471,48,49638
103155162,-73.951948,40.923188,48,49639
103248992,-73.994277,40.938517,48,49640
103164149,-73.98495,40.926885,48,49641
103164136,-73.985916,40.927501,48,49642
103164134,-73.988776,40.927377,48,49643
103161550,-73.993708,40.929746,48,49644
103242844,-73.993742,40.930805,48,49645
103164064,-73.962744,40.935808,48,49646
103113895,-73.954088,40.922037,48,49647
103143604,-73.955526,40.922683,48,49648
103140402,-73.980431,40.927317,48,49649
103114687,-73.951489,40.918609,48,49650
103239071,-73.956553,40.940447,48,49651
103157414,-73.958579,40.946589,48,49652
103110451,-73.985548,40.928385,48,49653
103242854,-73.985526,40.929046,48,49654
103111541,-73.976684,40.924558,48,49655
103208755,-73.975676,40.924623,48,49656
103203414,-73.969917,40.950971,48,49657
103257193,-73.967951,40.945546,48,49658
103255138,-73.968195,40.942318,48,49659
103159033,-73.969801,40.953431,48,49660
103211141,-73.98419,40.920167,48,49661
103199735,-73.970315,40.924891,48,49662
103113925,-73.950861,40.926826,48,49663
103113923,-73.95185,40.925838,48,49664
103113916,-73.952229,40.925413,48,49665
103140739,-73.999762,40.907307,48,49666
103140736,-74.000051,40.906351,48,49667
103158104,-73.963507,40.942497,48,49668
103206931,-73.955404,40.951258,48,49669
103194431,-73.991042,40.929197,48,49670
103194429,-73.992776,40.929124,48,49671
103261534,-73.972596,40.926795,48,49672
103159399,-73.968224,40.942971,48,49673
103110416,-73.991734,40.928098,48,49674
103113235,-73.957138,40.946779,48,49675
103110426,-73.988374,40.928317,48,49676
103110421,-73.990096,40.928213,48,49677
103110418,-73.990966,40.928152,48,49678
103194430,-73.991915,40.92916,48,49679
103194427,-73.993674,40.929086,48,49680
103194425,-73.994532,40.929045,48,49681
103161931,-73.988934,40.926801,48,49682
103154794,-73.997426,40.914558,48,49683
103154784,-73.997115,40.917309,48,49684
103159398,-73.969913,40.94289,48,49685
103239236,-73.969716,40.945526,48,49686
103239231,-73.969967,40.942234,48,49687
103211002,-73.971629,40.909618,48,49688
103261545,-73.975783,40.925491,48,49689
103258518,-74.000028,40.933302,48,49690
103157942,-73.991974,40.929824,48,49691
103107363,-73.976911,40.931157,48,49692
103259691,-73.993741,40.912283,48,49693
103259630,-73.989167,40.95145,48,49694
103258362,-73.953013,40.953604,48,49695
103295794,-73.954892,40.951768,48,49696
103110439,-73.986624,40.9284,48,49697
103251603,-73.968607,40.922642,48,49698
103158120,-73.964918,40.94526,48,49699
103244916,-73.964746,40.943828,48,49700
103158106,-73.963531,40.943797,48,49701
103195451,-73.998252,40.950701,48,49702
103141015,-73.953679,40.949369,48,49703
103111563,-73.993478,40.915577,48,49704
103111462,-73.976775,40.923905,48,49705
103111538,-73.976828,40.923328,48,49706
103242755,-73.955856,40.910977,48,49707
103209080,-73.997616,40.931719,48,49708
103111324,-73.951548,40.929908,48,49709
103158354,-73.968327,40.908896,48,49710
103258766,-73.974282,40.94763,48,49711
103258516,-73.998561,40.93337,48,49712
103203309,-73.997768,40.930795,48,49713
103157091,-74.000202,40.931487,48,49714
103308354,-73.97561,40.906929,48,49715
103209304,-73.983628,40.908102,48,49716
103156801,-73.974531,40.92555,48,49717
103156800,-73.974455,40.926711,48,49718
103258337,-73.985481,40.948894,48,49719
103110873,-73.99276,40.939828,48,49720
103157412,-73.960393,40.947674,48,49721
103308122,-73.982639,40.929897,48,49722
103106240,-73.9768,40.932114,48,49723
103208957,-73.98505,40.941731,48,49724
103199016,-73.970746,40.945511,48,49725
103200252,-73.974252,40.931269,48,49726
103159400,-73.966391,40.943044,48,49727
103158361,-73.965533,40.907795,48,49728
103257528,-73.984712,40.946069,48,49729
103257526,-73.984636,40.945393,48,49730
103257426,-73.951681,40.932598,48,49731
103157929,-73.958946,40.91362,48,49732
103192412,-73.966793,40.920231,48,49733
103206930,-73.952434,40.949519,48,49734
103245869,-73.951908,40.950057,48,49735
103245858,-73.952906,40.948915,48,49736
103295569,-73.981886,40.950652,48,49737
103155351,-73.969007,40.9076,48,49738
103194770,-73.95617,40.94598,48,49739
103256802,-73.9901,40.932366,48,49740
103256801,-73.990074,40.931637,48,49741
103201404,-73.998918,40.934091,48,49742
103106255,-73.974217,40.930805,48,49743
103200254,-73.974327,40.932231,48,49744
103106232,-73.97429,40.931754,48,49745
103256573,-73.98991,40.926334,48,49746
103198953,-73.983681,40.950573,48,49747
103198951,-73.983576,40.949075,48,49748
103255061,-73.994497,40.951639,48,49749
103296952,-73.994725,40.950832,48,49750
103157944,-73.992062,40.93082,48,49751
103157913,-73.959409,40.91813,48,49752
103296947,-73.981867,40.929372,48,49753
103154728,-73.9595,40.913039,48,49754
103154726,-73.962338,40.914625,48,49755
103206933,-73.95592,40.95156,48,49756
103305310,-73.97101,40.95239,48,49757
103157464,-73.962825,40.94859,48,49758
103154272,-73.999014,40.925476,48,49759
103304784,-73.961881,40.919793,48,49760
103157302,-73.957185,40.924784,48,49761
103257366,-73.998867,40.918962,48,49762
103198752,-73.998799,40.919451,48,49763
103153911,-73.998987,40.915493,48,49764
103255136,-73.965391,40.942419,48,49765
103206404,-73.97059,40.920807,48,49766
103192415,-73.970386,40.921493,48,49767
103197454,-73.956137,40.921589,48,49768
103203530,-73.95041,40.922467,48,49769
103254993,-73.999628,40.916158,48,49770
103106229,-73.976763,40.931649,48,49771
103238199,-73.994326,40.952245,48,49772
103154779,-73.996929,40.919516,48,49773
103155996,-73.994647,40.930769,48,49774
103145587,-73.949895,40.947983,48,49775
103206916,-73.991587,40.918882,48,49776
103139223,-73.991628,40.919507,48,49777
103106246,-73.971928,40.93091,48,49778
103137737,-73.96046,40.942013,48,49779
103204538,-73.973376,40.906122,48,49780
103302725,-73.981034,40.92159,48,49781
103198813,-73.972636,40.905702,48,49782
103198811,-73.973657,40.905333,48,49783
103300897,-73.990814,40.933107,48,49784
103143593,-73.956414,40.923227,48,49785
103153910,-73.997287,40.915528,48,49786
103153026,-73.964333,40.91944,48,49787
103203368,-73.991023,40.950169,48,49788
103252496,-73.983074,40.939104,48,49789
103200037,-73.994204,40.91982,48,49790
